id,ad_ry_mean,md_ry_mean,bt_ry_mean
4662,88,94,84
4663,114,119,114
4664,100,97,91
4665,348,374,378
4666,163,174,167
4667,126,130,119
4668,609,658,619
4669,392,392,411
4670,247,259,258
4671,515,506,502
4672,106,107,108
4673,917,900,884
4674,132,139,124
4675,669,677,662
4676,188,208,194
4677,403,390,392
4678,238,223,214
4679,618,660,632
4680,324,341,336
4681,310,318,311
4682,180,201,191
4683,331,329,328
4684,130,136,127
4685,206,204,187
4686,133,131,132
4687,518,446,506
4688,198,197,205
4689,54,62,55
4690,442,322,407
4691,326,351,327
4692,334,368,340
4693,512,556,495
4694,57,62,53
4695,1149,1159,1106
4696,130,161,143
4697,1230,1157,1180
4698,175,185,176
4699,411,404,367
4700,364,394,362
4701,1448,1430,1527
4702,225,230,219
4703,342,352,343
4704,240,243,241
4705,201,197,193
4706,171,167,168
4707,171,166,160
4708,78,90,74
4709,161,178,162
4710,432,422,426
4711,138,140,132
4712,78,85,73
4713,236,234,268
4714,656,666,664
4715,1450,1334,1443
4716,371,349,393
4717,2069,1765,1995
4718,1296,1223,1392
4719,857,803,853
4720,323,311,336
4721,699,651,748
4722,2166,2018,2289
4723,451,445,428
4724,316,328,336
4725,550,568,613
4726,228,234,243
4727,475,464,480
4728,125,130,127
4729,368,388,393
4730,383,355,390
4731,505,518,501
4732,223,209,228
4733,271,269,283
4734,71,57,65
4735,535,506,524
4736,294,290,318
4737,809,745,796
4738,179,169,190
4739,149,152,155
4740,77,72,80
4741,1064,970,1004
4742,260,233,273
4743,656,593,657
4744,571,476,557
4745,554,505,554
4746,182,180,192
4747,302,279,331
4748,189,184,186
4749,87,85,95
4750,108,112,105
4751,599,590,610
4752,83,77,90
4753,192,192,206
4754,106,112,96
4755,55,51,45
4756,69,74,75
4757,122,119,140
4758,109,108,112
4759,243,251,256
4760,50,45,43
4761,101,84,87
4762,34,29,27
4763,326,336,349
4764,60,54,50
4765,182,192,188
4766,167,169,170
4767,255,252,260
4768,65,67,66
4769,107,107,109
4770,59,60,61
4771,41,39,35
4772,58,50,52
4773,83,90,85
4774,34,34,31
4775,189,188,206
4776,84,78,79
4777,110,102,107
4778,413,375,405
4779,277,296,275
4780,194,181,206
4781,818,824,749
4782,207,201,214
4783,1560,1382,1489
4784,265,278,300
4785,735,732,717
4786,241,257,243
4787,617,623,614
4788,283,327,327
4789,599,632,647
4790,419,393,429
4791,350,330,332
4792,537,522,573
4793,319,311,344
4794,275,266,269
4795,142,142,129
4796,128,119,133
4797,115,106,116
4798,227,240,240
4799,365,336,358
4800,334,286,324
4801,443,404,443
4802,188,154,172
4803,685,619,650
4804,277,259,265
4805,1452,1412,1382
4806,256,235,251
4807,494,447,466
4808,197,182,204
4809,887,810,887
4810,588,515,561
4811,424,417,429
4812,800,765,812
4813,425,382,395
4814,221,211,228
4815,628,594,578
4816,315,282,294
4817,399,362,375
4818,292,287,288
4819,41,47,45
4820,82,73,82
4821,75,60,75
4822,42,39,36
4823,130,123,128
4824,86,80,89
4825,175,163,188
4826,65,51,65
4827,505,436,537
4828,80,71,76
4829,291,269,309
4830,112,99,107
4831,170,160,177
4832,192,179,198
4833,263,246,276
4834,79,72,78
4835,130,134,138
4836,106,90,104
4837,106,93,106
4838,56,49,53
4839,53,51,53
4840,58,45,56
4841,229,212,207
4842,223,211,201
4843,356,304,328
4844,209,209,204
4845,667,601,658
4846,561,540,493
4847,2147,2112,2241
4848,879,797,841
4849,6878,6782,6741
4850,1599,1579,1607
4851,2251,2363,2389
4852,1037,1051,1031
4853,2274,2180,2209
4854,1676,1710,1742
4855,1376,1423,1412
4856,1047,1017,979
4857,1218,1246,1180
4858,1077,1058,1094
4859,1632,1533,1525
4860,377,362,362
4861,271,252,284
4862,760,667,730
4863,205,247,237
4864,194,237,233
4865,244,272,299
4866,229,274,265
4867,252,290,291
4868,267,296,322
4869,700,766,827
4870,312,338,380
4871,1861,1943,1984
4872,179,214,211
4873,537,614,646
4874,225,269,297
4875,711,768,830
4876,799,823,846
4877,502,555,620
4878,640,717,781
4879,369,466,454
4880,270,320,365
4881,522,593,644
4882,123,132,148
4883,239,264,280
4884,390,443,433
4885,114,132,125
4886,247,265,273
4887,210,221,212
4888,100,100,101
4889,249,246,255
4890,320,356,344
4891,637,690,624
4892,259,273,279
4893,1890,2040,1889
4894,242,252,256
4895,784,932,856
4896,279,297,298
4897,586,647,609
4898,651,698,694
4899,665,850,785
4900,576,646,644
4901,306,340,329
4902,325,399,372
4903,376,419,395
4904,121,118,117
4905,199,207,206
4906,246,253,263
4907,112,76,109
4908,15,11,15
4909,27,19,28
4910,131,101,129
4911,28,19,28
4912,53,37,50
4913,232,235,232
4914,72,49,64
4915,572,506,546
4916,17,11,17
4917,222,209,233
4918,30,21,30
4919,203,186,201
4920,110,88,106
4921,298,253,312
4922,43,30,41
4923,28,19,29
4924,37,25,35
4925,98,88,95
4926,18,10,17
4927,22,15,22
4928,30,22,34
4929,121,124,118
4930,177,198,175
4931,117,106,112
4932,99,91,93
4933,213,203,216
4934,182,193,184
4935,541,516,491
4936,157,153,152
4937,2704,2458,2373
4938,217,197,201
4939,528,533,487
4940,196,213,202
4941,518,470,462
4942,336,318,311
4943,596,632,604
4944,368,330,355
4945,261,264,278
4946,340,334,342
4947,319,274,274
4948,115,116,108
4949,138,125,116
4950,141,128,139
4951,229,248,257
4952,98,106,102
4953,154,155,159
4954,220,226,223
4955,208,213,222
4956,241,252,255
4957,767,771,762
4958,250,281,260
4959,980,992,1043
4960,111,126,113
4961,756,736,766
4962,146,156,159
4963,726,742,702
4964,504,483,504
4965,927,1042,1121
4966,332,370,359
4967,329,354,352
4968,274,295,306
4969,787,821,797
4970,109,121,120
4971,177,187,186
4972,356,375,357
4973,168,177,164
4974,69,57,56
4975,54,47,49
4976,191,225,193
4977,150,158,141
4978,88,94,93
4979,178,178,180
4980,42,38,40
4981,251,249,229
4982,30,31,26
4983,165,179,170
4984,57,50,51
4985,120,123,116
4986,106,114,107
4987,111,113,97
4988,99,100,96
4989,106,112,97
4990,69,67,67
4991,97,89,79
4992,91,91,82
4993,105,110,89
4994,67,57,56
4995,58,43,58
4996,40,29,37
4997,43,27,36
4998,15,9,14
4999,65,47,61
5000,133,120,135
5001,195,173,198
5002,50,33,45
5003,167,115,159
5004,34,20,31
5005,254,197,258
5006,120,88,117
5007,172,129,179
5008,198,151,210
5009,238,205,254
5010,97,77,100
5011,87,93,98
5012,62,47,71
5013,40,22,36
5014,22,12,19
5015,43,33,38
5016,31,18,27
5017,22,20,25
5018,33,33,36
5019,28,25,27
5020,25,22,22
5021,42,36,48
5022,94,91,87
5023,192,185,181
5024,20,16,18
5025,136,123,134
5026,18,17,19
5027,178,179,168
5028,44,43,50
5029,200,211,191
5030,176,171,156
5031,183,201,191
5032,83,79,70
5033,106,104,95
5034,27,29,33
5035,72,80,72
5036,16,13,17
5037,43,48,53
5038,41,36,40
5039,147,145,149
5040,71,71,67
5041,62,44,52
5042,72,65,74
5043,305,294,301
5044,368,350,374
5045,485,446,485
5046,95,81,99
5047,660,616,661
5048,108,104,122
5049,1135,1042,1099
5050,227,222,242
5051,402,332,374
5052,1014,903,999
5053,837,812,852
5054,209,194,218
5055,269,256,296
5056,212,209,218
5057,112,97,109
5058,135,122,138
5059,134,115,120
5060,56,41,49
5061,27,32,31
5062,79,67,78
5063,203,156,176
5064,19,13,18
5065,170,149,168
5066,95,89,89
5067,695,540,648
5068,411,325,423
5069,176,152,183
5070,91,81,96
5071,160,151,149
5072,72,63,70
5073,973,877,902
5074,304,264,333
5075,178,171,176
5076,74,67,69
5077,102,95,106
5078,107,92,101
5079,421,353,399
5080,33,30,39
5081,143,113,136
5082,206,178,182
5083,135,135,133
5084,97,87,100
5085,94,89,96
5086,107,86,106
5087,160,195,167
5088,299,339,347
5089,392,369,382
5090,109,99,119
5091,239,251,234
5092,61,63,61
5093,517,498,500
5094,203,188,193
5095,416,403,425
5096,605,602,623
5097,683,764,761
5098,184,200,184
5099,147,151,176
5100,107,102,121
5101,92,87,87
5102,94,88,87
5103,117,112,122
5104,54,57,58
5105,85,95,96
5106,115,113,120
5107,37,33,34
5108,29,25,27
5109,169,134,191
5110,181,159,176
5111,435,328,423
5112,60,54,54
5113,302,274,323
5114,99,96,102
5115,544,461,565
5116,126,113,133
5117,402,345,394
5118,382,313,388
5119,294,262,298
5120,102,106,120
5121,113,124,141
5122,142,123,147
5123,64,54,64
5124,81,79,78
5125,91,93,91
5126,45,42,45
5149,245,258,276
5150,164,166,160
5151,43,41,40
5152,60,64,65
5153,415,423,403
5154,490,500,525
5155,427,429,437
5156,51,54,56
5157,1138,1097,1154
5158,155,172,169
5159,1060,962,1030
5160,244,243,241
5161,379,389,377
5162,510,501,531
5163,772,739,736
5164,293,280,292
5165,261,274,265
5166,374,372,355
5167,84,94,91
5168,236,242,231
5169,125,124,129
5170,59,63,64
5171,183,220,209
5172,216,243,235
5173,142,157,151
5174,271,272,271
5175,298,350,361
5176,182,177,195
5177,438,462,496
5178,108,119,117
5179,790,777,782
5180,126,138,128
5181,387,358,395
5182,123,134,134
5183,426,428,443
5184,356,355,379
5185,305,264,313
5186,203,213,212
5187,239,256,273
5188,110,116,122
5189,223,232,233
5190,254,276,276
5191,171,170,177
5192,201,215,214
5193,96,110,107
5194,116,104,108
5195,59,68,68
5196,42,38,43
5197,207,209,203
5198,477,435,466
5199,519,502,520
5200,125,105,117
5201,595,579,552
5202,190,178,198
5203,641,628,583
5204,170,164,171
5205,431,398,411
5206,924,801,862
5207,234,256,227
5208,145,140,147
5209,372,350,362
5210,177,176,176
5211,95,90,99
5212,158,152,161
5213,240,227,222
5214,56,50,55
5215,19,11,18
5216,34,20,31
5217,62,44,57
5218,15,8,15
5219,33,27,38
5220,65,56,65
5221,189,170,191
5222,47,29,43
5223,23,17,23
5224,10,6,10
5225,40,38,43
5226,41,28,38
5227,111,97,109
5228,142,129,148
5229,33,25,34
5230,60,41,59
5231,167,175,181
5232,15,9,14
5233,44,36,45
5234,35,20,29
5235,105,82,111
5236,48,32,50
5237,65,60,66
5238,185,186,184
5239,186,179,190
5240,58,55,54
5241,520,517,539
5242,173,166,190
5243,444,407,393
5244,456,410,407
5245,314,318,285
5246,108,101,104
5247,358,364,400
5248,145,153,160
5249,952,866,962
5250,639,514,574
5251,226,203,239
5252,136,119,145
5253,245,272,267
5254,105,101,112
5255,105,92,99
5256,358,365,369
5257,316,306,307
5258,89,77,86
5259,193,181,208
5260,428,411,425
5261,365,336,372
5262,151,151,139
5263,894,967,993
5264,410,384,421
5265,638,640,657
5266,321,305,325
5267,744,751,771
5268,162,163,161
5269,755,669,668
5270,213,208,233
5271,1004,1035,1082
5272,1000,947,1004
5273,764,733,771
5274,293,285,300
5275,514,566,572
5276,208,205,217
5277,156,170,159
5278,679,639,637
5279,393,398,440
5280,146,150,140
5281,41,36,44
5282,493,406,474
5283,43,43,45
5284,99,86,90
5285,279,240,279
5286,93,72,97
5287,319,244,327
5288,85,64,77
5289,471,382,411
5290,22,22,24
5291,466,358,451
5292,51,47,54
5293,563,456,549
5294,513,418,502
5295,319,232,321
5296,214,188,230
5297,169,139,166
5298,88,67,89
5299,184,132,165
5300,320,289,298
5301,146,112,135
5302,37,38,40
5303,40,23,39
5304,80,84,87
5305,54,50,54
5306,38,36,41
5307,209,214,233
5308,97,94,102
5309,239,186,229
5310,83,73,77
5311,179,161,171
5312,96,91,96
5313,285,263,261
5314,68,61,66
5315,434,396,405
5316,260,234,260
5317,139,126,130
5318,35,38,38
5319,97,119,115
5320,52,32,49
5321,21,19,20
5322,602,514,556
5323,201,226,212
5324,11,9,10
5325,292,410,364
5326,40,33,35
5327,48,33,39
5328,30,29,25
5329,159,159,173
5330,183,172,197
5331,266,223,238
5332,77,59,80
5333,255,206,251
5334,80,61,84
5335,522,429,496
5336,143,120,151
5337,205,166,214
5338,526,400,539
5339,226,180,226
5340,127,119,150
5341,140,137,153
5342,57,42,58
5343,46,35,40
5344,38,27,32
5345,69,64,73
5346,16,14,15
5347,111,121,114
5348,87,83,101
5349,79,73,84
5350,76,81,67
5351,183,189,194
5352,162,188,178
5353,161,171,176
5354,41,43,45
5355,476,494,507
5356,144,158,166
5357,383,406,402
5358,86,80,96
5359,125,139,134
5360,138,153,143
5361,310,338,340
5362,183,198,181
5363,240,262,258
5364,90,90,103
5365,103,100,114
5366,92,87,94
5367,232,232,237
5368,74,75,78
