id,ad_ry_mean,md_ry_mean,bt_ry_mean
4689,62,78,64
4690,349,340,338
4691,305,372,327
4692,296,371,321
4693,445,551,464
4694,64,78,64
4695,865,992,886
4696,144,182,161
4697,1016,1088,1013
4698,174,198,187
4699,366,452,376
4700,341,434,365
4701,1172,1349,1240
4702,215,248,236
4703,275,333,295
4704,238,277,257
4705,205,218,214
4706,176,182,181
4707,167,183,162
4708,67,81,68
4709,152,163,155
4710,423,378,381
4711,125,112,120
4712,74,65,63
4713,220,199,246
4714,648,647,585
4715,1262,1183,1186
4716,342,297,324
4717,1599,1378,1447
4718,1164,1086,1199
4719,1331,1171,1171
4720,303,272,305
4721,809,671,779
4722,1752,1536,1750
4723,575,540,492
4724,327,303,305
4725,532,492,498
4726,231,227,222
4727,430,419,399
4728,121,106,117
4729,350,342,331
4730,313,265,297
4731,436,455,455
4732,212,210,203
4733,263,285,272
4734,59,60,55
4735,487,494,492
4736,264,299,267
4737,753,859,723
4738,205,218,206
4739,171,192,181
4740,86,90,93
4741,1013,1113,932
4742,258,275,265
4743,638,696,626
4744,574,584,532
4745,530,536,486
4746,163,169,161
4747,278,309,285
4748,180,198,186
4749,85,92,93
4750,125,127,122
4751,525,576,489
4752,86,93,95
4753,265,284,264
4754,116,147,102
4755,60,94,54
4756,69,91,74
4757,150,206,159
4758,104,166,107
4759,249,419,248
4760,63,97,52
4761,123,175,116
4762,49,67,46
4763,357,503,341
4764,74,105,62
4765,190,326,197
4766,184,337,189
4767,254,387,262
4768,70,97,66
4769,119,163,112
4770,66,114,73
4771,50,74,47
4772,70,99,70
4773,90,138,95
4774,43,61,43
4775,285,263,320
4776,127,110,116
4777,127,138,129
4778,466,434,422
4779,357,405,366
4780,275,263,278
4781,815,908,713
4782,247,267,255
4783,1381,1460,1286
4784,292,334,321
4785,974,966,853
4786,308,323,297
4787,664,764,606
4788,382,475,406
4789,807,803,766
4790,464,498,469
4791,403,464,393
4792,622,609,617
4793,363,385,379
4794,316,307,300
4795,226,205,216
4796,166,172,165
4797,224,214,233
4798,302,289,314
4799,399,322,390
4800,434,363,392
4801,555,497,542
4802,267,212,239
4803,721,619,715
4804,350,289,337
4805,1319,1125,1226
4806,257,210,259
4807,576,565,560
4808,282,238,273
4809,906,790,903
4810,587,491,567
4811,553,565,563
4812,798,697,814
4813,449,399,443
4814,288,264,304
4815,724,644,718
4816,435,356,404
4817,448,377,454
4818,397,362,403
4819,92,104,96
4820,131,138,125
4821,101,125,107
4822,62,77,64
4823,196,260,224
4824,173,235,178
4825,309,412,309
4826,114,133,106
4827,588,726,593
4828,125,160,129
4829,561,667,529
4830,196,233,203
4831,302,403,323
4832,362,461,354
4833,486,603,476
4834,141,173,143
4835,224,268,221
4836,194,214,184
4837,177,210,181
4838,103,107,102
4839,96,107,91
4840,82,100,87
4841,330,333,321
4842,322,277,304
4843,453,424,457
4844,245,275,232
4845,763,703,820
4846,636,594,610
4847,1898,1633,2019
4848,998,858,903
4849,4785,3747,4692
4850,1355,1120,1332
4851,2326,2002,2360
4852,918,889,968
4853,2099,1731,2174
4854,1555,1424,1735
4855,1395,1284,1446
4856,946,903,947
4857,1096,994,1122
4858,991,911,994
4859,1521,1393,1578
4860,442,431,437
4861,349,325,350
4862,892,835,887
4863,243,288,283
4864,363,335,351
4865,361,321,373
4866,279,327,312
4867,401,375,412
4868,422,394,422
4869,1087,1030,1232
4870,484,405,503
4871,2325,2374,2454
4872,299,291,312
4873,907,887,944
4874,384,381,434
4875,1009,951,1094
4876,1007,927,1107
4877,808,799,857
4878,927,845,975
4879,515,513,553
4880,454,482,540
4881,777,744,831
4882,183,187,197
4883,399,363,415
4884,477,469,521
4885,168,199,203
4886,255,261,273
4887,218,190,222
4888,138,142,132
4889,334,348,339
4890,343,341,356
4891,632,592,588
4892,270,234,284
4893,1738,1656,1648
4894,251,232,267
4895,839,865,856
4896,309,298,335
4897,607,561,585
4898,677,637,657
4899,764,807,784
4900,621,609,660
4901,348,344,366
4902,355,392,382
4903,366,361,385
4904,155,141,144
4905,233,212,233
4906,255,218,261
4907,216,234,221
4908,43,61,45
4909,47,58,42
4910,162,190,183
4911,55,64,51
4912,91,116,92
4913,302,443,305
4914,101,142,100
4915,609,906,597
4916,44,59,45
4917,383,575,366
4918,59,82,62
4919,244,302,216
4920,145,225,143
4921,428,621,419
4922,88,101,88
4923,63,76,59
4924,85,107,90
4925,127,200,124
4926,31,40,28
4927,50,56,50
4928,60,77,68
4929,157,202,178
4930,184,209,188
4931,116,112,115
4932,118,142,119
4933,255,272,276
4934,190,203,205
4935,518,462,486
4936,162,157,162
4937,1974,1787,1770
4938,200,189,193
4939,548,550,537
4940,207,231,227
4941,496,450,462
4942,330,319,322
4943,625,619,622
4944,366,335,366
4945,270,298,300
4946,317,325,347
4947,282,258,269
4948,129,141,131
4949,133,127,125
4950,160,154,160
4951,253,274,282
4952,96,100,98
4953,136,148,140
4954,212,232,202
4955,235,252,252
4956,238,252,245
4957,709,733,655
4958,235,255,243
4959,1547,1595,1550
4960,113,123,113
4961,759,765,743
4962,149,160,162
4963,695,723,652
4964,488,491,485
4965,924,1020,1029
4966,334,371,354
4967,334,372,359
4968,275,325,309
4969,619,678,626
4970,120,135,130
4971,172,189,174
4972,291,316,301
4973,151,185,145
4974,48,68,42
4975,44,55,41
4976,162,211,150
4977,114,177,119
4978,70,104,74
4979,138,201,148
4980,35,46,33
4981,203,349,196
4982,24,36,23
4983,148,214,145
4984,45,69,47
4985,96,144,89
4986,79,137,82
4987,90,134,83
4988,79,111,79
4989,87,127,82
4990,59,94,58
4991,77,108,65
4992,77,117,71
4993,67,102,72
4994,56,64,47
4995,105,125,120
4996,59,75,60
4997,58,64,52
4998,24,32,26
4999,100,131,103
5000,213,269,235
5001,270,350,289
5002,77,84,71
5003,273,347,306
5004,54,61,50
5005,426,524,425
5006,191,221,196
5007,240,302,261
5008,295,394,312
5009,379,489,399
5010,145,181,164
5011,123,178,153
5012,107,137,121
5013,55,61,56
5014,32,41,35
5015,59,73,58
5016,40,45,43
5017,58,91,64
5018,60,96,53
5019,54,82,49
5020,49,81,45
5021,90,134,103
5022,115,156,110
5023,257,315,242
5024,38,67,37
5025,131,190,135
5026,43,65,41
5027,246,306,223
5028,95,149,102
5029,260,347,238
5030,228,322,205
5031,233,317,227
5032,119,151,125
5033,152,198,160
5034,66,118,74
5035,82,125,83
5036,41,70,41
5037,79,120,98
5038,64,84,51
5039,239,266,279
5040,92,97,95
5041,71,70,67
5042,86,87,90
5043,394,416,405
5044,407,415,403
5045,571,609,556
5046,111,117,112
5047,810,812,808
5048,138,154,157
5049,1411,1471,1367
5050,283,304,297
5051,461,453,436
5052,1207,1315,1203
5053,1057,1025,1058
5054,272,289,286
5055,295,329,317
5056,279,289,294
5057,135,129,131
5058,205,205,207
5059,170,169,158
5060,77,74,69
5061,69,76,66
5062,177,174,170
5063,299,300,276
5064,45,42,40
5065,271,291,288
5066,242,299,232
5067,1087,1191,1040
5068,645,592,558
5069,396,459,374
5070,228,214,231
5071,478,508,415
5072,178,178,180
5073,1430,1593,1336
5074,717,800,678
5075,445,485,400
5076,174,185,167
5077,248,263,222
5078,259,225,249
5079,695,655,687
5080,83,94,83
5081,251,246,236
5082,358,317,320
5083,242,283,269
5084,189,205,197
5085,132,141,141
5086,208,213,195
5087,314,370,327
5088,501,497,473
5089,576,534,537
5090,170,171,174
5091,476,468,449
5092,131,153,145
5093,757,736,745
5094,339,370,345
5095,632,643,596
5096,952,844,904
5097,970,984,952
5098,326,372,327
5099,295,307,299
5100,217,222,231
5101,139,137,133
5102,196,206,187
5103,205,224,225
5104,103,119,107
5105,155,197,173
5106,160,178,157
5107,50,46,45
5108,60,62,56
5109,274,320,299
5110,226,272,234
5111,411,405,408
5112,83,86,75
5113,308,337,320
5114,124,131,123
5115,528,551,556
5116,185,210,190
5117,344,349,342
5118,306,328,309
5119,367,377,358
5120,155,189,190
5121,169,225,197
5122,193,220,194
5123,90,95,81
5124,127,142,119
5125,143,147,137
5126,62,61,56
5149,262,260,284
5150,139,141,132
5151,40,48,37
5152,64,72,65
5153,335,383,340
5154,411,461,431
5155,398,479,389
5156,51,62,51
5157,922,1010,946
5158,147,184,154
5159,895,981,861
5160,224,242,211
5161,343,405,339
5162,462,550,483
5163,667,703,650
5164,247,269,251
5165,232,283,243
5166,319,346,307
5167,90,105,92
5168,219,227,207
5169,117,121,116
5170,64,77,66
5171,204,209,204
5172,178,204,181
5173,123,134,128
5174,258,280,252
5175,272,324,308
5176,167,172,176
5177,375,427,390
5178,112,119,109
5179,629,712,586
5180,120,136,119
5181,358,367,345
5182,129,143,132
5183,386,424,387
5184,302,344,301
5185,290,292,279
5186,185,199,182
5187,223,251,244
5188,122,135,120
5189,182,195,190
5190,241,264,239
5191,153,154,157
5192,170,191,181
5193,120,129,142
5194,142,142,141
5195,94,93,93
5196,52,59,53
5197,256,274,252
5198,536,609,538
5199,595,737,614
5200,147,160,143
5201,530,582,499
5202,201,219,210
5203,797,906,733
5204,202,232,220
5205,496,550,477
5206,927,1077,920
5207,320,381,298
5208,157,180,164
5209,351,424,356
5210,192,213,197
5211,115,117,108
5212,192,204,193
5213,249,264,224
5214,71,71,68
5215,51,55,46
5216,66,67,45
5217,79,90,70
5218,37,47,38
5219,77,101,83
5220,101,120,103
5221,235,309,255
5222,69,81,56
5223,46,68,49
5224,27,32,25
5225,67,99,70
5226,84,104,73
5227,143,199,151
5228,195,262,209
5229,61,86,59
5230,107,123,105
5231,273,307,276
5232,35,38,31
5233,66,78,58
5234,66,76,59
5235,156,167,157
5236,68,84,69
5237,93,98,96
5238,239,247,250
5239,245,244,264
5240,73,83,68
5241,678,655,712
5242,252,251,258
5243,526,508,521
5244,502,478,459
5245,374,393,369
5246,141,150,143
5247,456,436,459
5248,204,222,226
5249,1022,944,1045
5250,678,595,674
5251,314,292,297
5252,177,191,196
5253,325,385,364
5254,127,138,138
5255,141,141,135
5256,412,439,436
5257,379,396,383
5258,111,118,110
5259,200,183,218
5260,341,291,355
5261,312,245,332
5262,119,120,108
5263,706,546,704
5264,321,263,326
5265,500,427,515
5266,284,224,277
5267,594,532,603
5268,162,147,173
5269,766,610,688
5270,225,198,249
5271,818,616,851
5272,750,537,729
5273,600,469,533
5274,266,211,270
5275,501,421,550
5276,204,189,230
5277,144,144,151
5278,596,473,561
5279,333,300,360
5280,147,122,142
5281,52,54,55
5282,518,674,527
5283,54,72,57
5284,123,130,117
5285,277,364,308
5286,90,116,101
5287,308,394,327
5288,101,115,100
5289,420,537,419
5290,43,55,49
5291,464,554,456
5292,65,73,70
5293,507,592,485
5294,444,579,464
5295,283,343,285
5296,201,270,229
5297,169,224,174
5298,93,106,96
5299,185,182,168
5300,290,370,325
5301,161,163,150
5302,58,68,66
5303,79,81,81
5304,102,116,98
5305,77,105,72
5306,51,66,53
5307,223,300,253
5308,139,197,146
5309,271,346,261
5310,121,148,111
5311,212,272,219
5312,119,138,115
5313,427,530,406
5314,105,125,98
5315,431,544,405
5316,326,435,323
5317,191,270,191
5318,63,75,58
5319,152,216,163
5320,80,89,75
5321,47,48,42
5322,527,646,495
5323,213,279,212
5324,26,26,23
5325,560,791,658
5326,78,90,73
5327,84,104,79
5328,49,54,42
5329,321,409,342
5330,328,389,344
5331,412,483,430
5332,135,183,148
5333,336,389,336
5334,115,156,140
5335,819,923,776
5336,256,314,278
5337,364,457,398
5338,809,948,844
5339,363,414,357
5340,225,289,255
5341,258,345,294
5342,107,133,120
5343,72,81,67
5344,73,90,71
5345,143,181,153
5346,29,38,31
5347,106,138,112
5348,83,107,87
5349,77,93,79
5350,76,102,65
5351,176,241,189
5352,144,195,162
5353,129,202,136
5354,41,54,43
5355,417,626,439
5356,125,178,147
5357,329,495,346
5358,84,115,89
5359,109,169,116
5360,112,178,114
5361,268,429,281
5362,171,235,186
5363,214,294,234
5364,86,125,95
5365,80,123,96
5366,89,121,92
5367,187,229,203
5368,61,86,70
