id,ad_ry_mean,md_ry_mean,bt_ry_mean
4831,5,5,5
4832,6,5,6
4833,9,8,9
4834,2,2,2
4835,4,4,4
4836,3,3,3
4837,4,3,4
4838,2,1,2
4839,2,2,2
4840,2,2,2
4841,8,8,7
4842,7,8,8
4843,12,12,12
4844,8,7,7
4845,21,20,23
4846,21,21,20
4847,62,74,76
4848,28,29,30
4849,158,166,163
4850,54,53,52
4851,76,81,81
4852,40,37,41
4853,74,73,78
4854,50,59,59
4855,48,49,51
4856,36,33,37
4857,40,42,44
4858,37,39,40
4859,59,57,58
4860,14,12,13
4861,9,9,9
4862,27,24,25
4863,6,7,6
4864,5,5,6
4865,7,6,7
4866,7,6,6
4867,7,6,7
4868,7,6,7
4869,22,21,20
4870,9,9,9
4871,56,51,49
4872,6,5,5
4873,16,15,15
4874,6,7,7
4875,22,20,19
4876,23,22,20
4877,15,14,14
4878,22,18,18
4879,13,13,12
4880,8,8,8
4881,16,15,15
4882,4,3,3
4883,7,7,7
4884,11,11,10
4885,4,4,5
4886,8,8,9
4887,7,7,8
4888,4,3,3
4889,8,7,7
4890,12,11,12
4891,21,21,22
4892,9,8,9
4893,65,59,66
4894,8,7,8
4895,27,26,30
4896,8,9,10
4897,20,18,21
4898,21,20,22
4899,25,25,26
4900,20,19,20
4901,10,11,11
4902,11,12,13
4903,13,13,14
4904,4,3,4
4905,6,6,7
4906,8,7,8
4907,3,3,4
4908,0,0,1
4909,1,1,1
4910,4,3,4
4911,1,1,1
4912,1,1,1
4913,8,7,8
4914,2,1,2
4915,19,17,18
4916,1,0,1
4917,8,7,7
4918,1,1,1
4919,6,5,6
4920,3,2,3
4921,10,8,9
4922,1,1,1
4923,1,1,1
4924,1,1,1
4925,3,2,3
4926,1,0,1
4927,1,1,1
4928,1,1,1
4929,4,4,4
4930,6,6,6
4931,4,3,3
4932,4,3,3
4933,6,6,6
4934,6,6,6
4935,20,17,18
4936,5,4,5
4937,64,57,56
4938,7,6,7
4939,18,18,18
4940,6,7,6
4941,17,14,16
4942,12,11,11
4943,21,21,22
4944,12,11,11
4945,9,9,8
4946,11,12,11
4947,10,10,10
4948,4,4,3
4949,4,4,3
4950,5,4,4
4951,9,9,9
4952,3,4,4
4953,6,5,6
4954,9,8,9
4955,7,6,7
4956,8,8,8
4957,25,24,27
4958,8,8,9
4959,68,63,65
4960,4,4,4
4961,26,26,26
4962,5,6,6
4963,24,21,25
4964,17,15,17
4965,36,36,37
4966,13,11,12
4967,13,12,13
4968,10,10,10
4969,24,27,27
4970,4,4,4
4971,5,6,7
4972,12,11,13
4973,6,6,6
4974,2,2,2
4975,2,1,2
4976,7,8,7
4977,5,5,5
4978,3,3,3
4979,5,5,6
4980,1,1,1
4981,7,8,8
4982,1,1,1
4983,5,5,6
4984,2,2,2
4985,4,4,4
4986,4,3,4
4987,3,3,3
4988,3,3,3
4989,3,3,4
4990,2,2,2
4991,3,2,3
4992,3,3,3
4993,3,3,3
4994,2,2,2
4995,2,2,2
4996,1,1,1
4997,1,1,1
4998,0,0,0
4999,2,2,2
5000,4,4,4
5001,6,5,6
5002,2,1,2
5003,5,4,5
5004,1,1,1
5005,7,6,7
5006,3,3,4
5007,5,4,5
5008,6,5,7
5009,8,6,8
5010,3,2,3
5011,2,3,3
5012,2,2,2
5013,1,1,1
5014,1,0,1
5015,1,1,1
5016,1,1,1
5017,1,1,1
5018,1,1,1
5019,1,1,1
5020,1,1,1
5021,1,2,1
5022,3,3,3
5023,6,7,7
5024,1,1,1
5025,5,5,5
5026,1,1,1
5027,6,6,7
5028,1,2,2
5029,7,7,8
5030,6,6,7
5031,7,7,8
5032,2,3,3
5033,3,4,4
5034,1,1,1
5035,2,3,3
5036,0,1,0
5037,1,2,1
5038,1,1,1
5039,5,5,5
5040,2,2,2
5041,2,2,2
5042,3,2,2
5043,9,8,9
5044,12,11,12
5045,16,15,17
5046,3,3,3
5047,23,19,22
5048,4,3,3
5049,39,39,42
5050,7,7,7
5051,11,10,11
5052,31,30,34
5053,31,29,34
5054,7,6,6
5055,8,8,9
5056,7,7,7
5057,3,3,3
5058,4,4,4
5059,4,3,4
5060,2,2,2
5061,1,1,1
5062,2,3,3
5063,6,6,7
5064,1,0,0
5065,5,4,6
5066,3,3,3
5067,21,19,21
5068,11,11,11
5069,6,5,5
5070,3,3,3
5071,4,5,5
5072,2,2,2
5073,29,28,30
5074,9,8,8
5075,6,5,6
5076,2,2,2
5077,3,3,3
5078,3,4,4
5079,10,11,11
5080,1,1,1
5081,4,4,5
5082,6,5,6
5083,4,4,5
5084,3,3,3
5085,3,3,3
5086,3,3,4
5087,6,6,7
5088,11,11,11
5089,13,13,13
5090,3,3,3
5091,9,8,9
5092,2,2,2
5093,17,16,17
5094,6,6,8
5095,15,13,14
5096,18,17,19
5097,23,23,23
5098,7,6,7
5099,5,5,6
5100,3,3,4
5101,3,3,3
5102,3,3,3
5103,4,4,4
5104,2,2,2
5105,3,3,3
5106,4,4,4
5107,1,1,1
5108,1,1,1
5109,5,4,5
5110,6,6,7
5111,14,11,14
5112,2,2,2
5113,11,9,10
5114,3,3,3
5115,19,15,19
5116,4,4,4
5117,15,11,14
5118,13,10,13
5119,10,8,10
5120,4,4,4
5121,4,4,4
5122,5,4,5
5123,2,2,2
5124,3,2,3
5125,3,3,3
5126,2,1,2
5149,8,8,8
5150,5,6,6
5151,2,1,1
5152,3,2,2
5153,12,14,14
5154,16,18,17
5155,13,13,13
5156,2,2,2
5157,38,39,39
5158,6,6,6
5159,34,37,34
5160,9,9,9
5161,12,13,12
5162,17,18,17
5163,26,27,26
5164,10,10,10
5165,10,9,10
5166,12,15,14
5167,3,3,3
5168,9,8,9
5169,4,5,4
5170,3,2,2
5171,7,6,6
5172,8,8,8
5173,5,5,5
5174,10,9,9
5175,10,10,10
5176,6,6,6
5177,15,16,15
5178,4,4,4
5179,30,27,28
5180,5,4,4
5181,13,12,12
5182,5,4,4
5183,14,14,14
5184,12,12,12
5185,10,9,9
5186,7,7,7
5187,8,8,8
5188,4,4,4
5189,8,8,7
5190,9,9,8
5191,6,5,6
5192,7,7,7
5193,3,3,3
5194,3,3,4
5195,2,2,2
5196,1,1,1
5197,6,6,7
5198,14,13,15
5199,15,14,16
5200,4,3,4
5201,20,18,21
5202,5,5,5
5203,19,19,19
5204,5,5,5
5205,12,11,13
5206,25,23,26
5207,7,7,9
5208,5,4,4
5209,10,9,11
5210,5,5,5
5211,3,3,3
5212,5,5,5
5213,8,7,8
5214,2,2,2
5215,1,0,1
5216,1,1,1
5217,2,2,2
5218,0,0,1
5219,1,1,1
5220,2,2,2
5221,6,5,6
5222,1,1,1
5223,1,1,1
5224,0,0,0
5225,1,1,1
5226,1,1,2
5227,3,3,3
5228,4,4,4
5229,1,1,1
5230,2,1,2
5231,5,5,6
5232,0,0,0
5233,1,1,1
5234,1,1,1
5235,3,3,4
5236,2,1,2
5237,2,2,2
5238,5,6,6
5239,6,6,6
5240,2,2,2
5241,17,16,17
5242,6,6,6
5243,14,13,13
5244,14,14,15
5245,12,10,10
5246,3,3,3
5247,12,12,12
5248,4,5,4
5249,36,33,34
5250,19,20,20
5251,7,6,8
5252,4,4,4
5253,8,9,9
5254,3,3,3
5255,3,3,3
5256,12,11,12
5257,10,11,11
5258,3,2,3
5259,7,7,7
5260,14,16,17
5261,12,13,15
5262,6,5,5
5263,31,36,38
5264,14,13,14
5265,16,18,19
5266,10,11,11
5267,18,20,20
5268,6,6,6
5269,24,25,27
5270,7,7,7
5271,35,36,38
5272,23,26,26
5273,24,26,28
5274,10,10,10
5275,17,19,20
5276,7,7,7
5277,5,6,6
5278,22,24,24
5279,13,15,15
5280,5,5,6
5281,1,1,1
5282,17,14,17
5283,2,1,2
5284,3,3,3
5285,8,7,9
5286,3,2,3
5287,10,8,9
5288,3,2,3
5289,14,12,14
5290,1,1,1
5291,14,12,14
5292,2,1,2
5293,17,15,18
5294,16,14,17
5295,10,8,10
5296,6,6,7
5297,5,5,5
5298,2,2,3
5299,5,4,5
5300,10,9,10
5301,4,4,4
5302,1,1,1
5303,1,1,1
5304,3,3,3
5305,2,1,2
5306,1,1,1
5307,7,7,8
5308,3,3,3
5309,7,6,7
5310,3,2,3
5311,5,5,6
5312,3,3,3
5313,9,8,9
5314,2,2,2
5315,13,12,14
5316,8,7,8
5317,4,4,5
5318,1,1,1
5319,3,4,4
5320,2,1,2
5321,1,0,1
5322,19,16,19
5323,7,7,7
5324,0,0,0
5325,15,14,13
5326,1,1,2
5327,2,1,2
5328,1,1,1
5329,6,5,7
5330,6,6,6
5331,9,7,9
5332,3,2,3
5333,10,8,9
5334,3,2,2
5335,17,15,17
5336,5,4,5
5337,7,5,6
5338,17,14,17
5339,7,6,6
5340,5,4,5
5341,5,5,5
5342,2,2,2
5343,2,1,2
5344,2,1,1
5345,3,3,3
5346,1,0,1
5347,4,4,4
5348,3,3,3
5349,3,2,3
5350,2,2,2
5351,7,6,7
5352,6,6,7
5353,7,6,7
5354,1,1,1
5355,17,16,17
5356,5,5,6
5357,14,12,15
5358,3,3,3
5359,5,4,5
5360,6,5,6
5361,12,11,13
5362,7,6,7
5363,9,8,10
5364,4,3,4
5365,4,3,4
5366,4,3,4
5367,9,8,10
5368,3,2,3
