id,ad_ry_mean,md_ry_mean,bt_ry_mean
4675,680,705,810
4676,188,190,209
4677,391,395,388
4678,235,196,329
4679,681,710,822
4680,337,357,319
4681,316,331,305
4682,172,198,214
4683,295,329,317
4684,135,130,145
4685,173,200,215
4686,132,119,133
4687,503,491,417
4688,183,210,228
4689,56,65,71
4690,448,425,416
4691,326,356,385
4692,346,355,340
4693,538,548,446
4694,54,66,73
4695,1176,1193,898
4696,152,152,161
4697,1231,1238,942
4698,177,191,198
4699,395,388,354
4700,380,394,364
4701,1532,1447,1053
4702,226,229,259
4703,342,346,320
4704,235,266,247
4705,200,215,210
4706,185,172,191
4707,172,187,207
4708,76,82,72
4709,154,163,238
4710,433,448,469
4711,124,140,185
4712,74,80,132
4713,238,250,377
4714,656,686,703
4715,919,1078,1577
4716,370,365,447
4717,1415,1444,1864
4718,1386,1438,1532
4719,922,929,1442
4720,318,326,385
4721,622,623,1103
4722,1398,1684,2167
4723,450,459,814
4724,328,339,398
4725,573,601,663
4726,238,248,296
4727,441,474,490
4728,127,137,165
4729,370,398,490
4730,353,384,378
4731,524,473,512
4732,242,208,223
4733,306,243,247
4734,71,60,106
4735,535,474,562
4736,314,264,318
4737,777,658,721
4738,209,170,223
4739,163,133,210
4740,79,68,107
4741,1038,911,1026
4742,272,223,299
4743,639,579,643
4744,515,453,604
4745,554,476,604
4746,198,166,224
4747,319,297,349
4748,202,182,230
4749,99,82,130
4750,117,106,117
4751,625,505,567
4752,93,73,100
4753,210,212,204
4754,100,116,97
4755,48,47,62
4756,70,70,72
4757,134,126,144
4758,107,115,123
4759,242,249,250
4760,48,45,63
4761,96,91,115
4762,31,32,54
4763,340,355,359
4764,51,54,71
4765,191,178,175
4766,161,163,191
4767,257,248,289
4768,62,71,79
4769,101,114,117
4770,57,57,72
4771,36,40,58
4772,57,50,72
4773,89,92,100
4774,34,30,44
4775,188,197,178
4776,77,89,109
4777,101,115,104
4778,482,437,349
4779,270,314,321
4780,210,223,222
4781,805,746,595
4782,197,216,191
4783,1572,1470,1129
4784,313,351,292
4785,734,792,635
4786,228,251,243
4787,704,716,522
4788,317,368,320
4789,645,662,565
4790,444,466,412
4791,366,382,329
4792,595,622,412
4793,307,352,260
4794,272,270,278
4795,114,139,188
4796,121,141,99
4797,111,125,176
4798,241,235,252
4799,373,354,321
4800,372,363,401
4801,411,421,524
4802,181,186,223
4803,662,586,649
4804,264,268,271
4805,1312,1187,1247
4806,237,233,246
4807,532,490,596
4808,201,202,230
4809,872,823,734
4810,571,515,595
4811,453,430,536
4812,781,730,718
4813,444,397,431
4814,229,234,260
4815,560,569,542
4816,324,294,317
4817,384,379,338
4818,277,287,295
4819,42,46,68
4820,81,86,90
4821,78,74,77
4822,36,41,73
4823,143,128,206
4824,92,86,140
4825,176,168,236
4826,63,60,80
4827,523,437,701
4828,80,80,111
4829,325,299,367
4830,112,110,150
4831,161,153,216
4832,193,192,270
4833,304,256,353
4834,79,78,116
4835,133,155,192
4836,112,111,140
4837,104,101,126
4838,57,52,77
4839,50,55,78
4840,58,55,63
4841,213,220,299
4842,207,215,317
4843,309,342,401
4844,205,211,317
4845,571,639,922
4846,556,532,568
4847,1642,1868,2205
4848,726,762,940
4849,4383,4227,3668
4850,1470,1445,1483
4851,2228,2171,2199
4852,998,1016,983
4853,2059,2029,2207
4854,1432,1585,1787
4855,1314,1295,1329
4856,958,980,1051
4857,1114,1164,1231
4858,1029,1041,983
4859,1367,1351,1410
4860,342,360,455
4861,229,271,393
4862,624,623,733
4863,214,209,242
4864,199,239,297
4865,238,263,281
4866,235,239,342
4867,255,306,402
4868,266,274,390
4869,716,781,873
4870,284,331,385
4871,1886,1783,1785
4872,196,205,253
4873,579,590,812
4874,228,249,304
4875,715,771,800
4876,858,875,915
4877,508,537,729
4878,728,744,781
4879,439,436,499
4880,279,326,403
4881,504,582,609
4882,129,128,188
4883,243,259,328
4884,378,396,450
4885,130,136,187
4886,252,261,234
4887,230,219,207
4888,103,100,179
4889,240,255,318
4890,346,365,314
4891,657,652,605
4892,279,274,256
4893,1854,1782,1461
4894,258,255,218
4895,873,837,769
4896,291,286,269
4897,612,618,555
4898,680,713,657
4899,809,804,723
4900,550,630,503
4901,324,352,309
4902,383,400,310
4903,369,389,355
4904,126,120,158
4905,201,219,249
4906,252,255,227
4907,125,78,126
4908,16,11,22
4909,27,18,26
4910,135,104,140
4911,32,20,43
4912,48,31,53
4913,246,240,251
4914,59,39,61
4915,540,524,456
4916,16,11,20
4917,255,210,255
4918,31,21,34
4919,207,143,189
4920,107,81,128
4921,316,282,318
4922,41,27,43
4923,28,18,31
4924,38,25,44
4925,77,58,87
4926,17,10,20
4927,19,14,24
4928,33,21,32
4929,122,109,162
4930,170,167,197
4931,109,102,147
4932,100,88,144
4933,214,202,272
4934,180,188,215
4935,538,518,552
4936,140,131,171
4937,1825,1702,2050
4938,206,206,203
4939,547,549,580
4940,197,203,219
4941,513,467,508
4942,345,338,370
4943,642,630,633
4944,359,359,346
4945,284,290,287
4946,370,376,304
4947,291,304,290
4948,114,104,139
4949,113,115,158
4950,139,118,149
4951,243,249,231
4952,93,109,153
4953,148,150,158
4954,231,230,226
4955,202,202,266
4956,232,239,269
4957,751,671,624
4958,245,240,247
4959,1025,815,1313
4960,112,115,142
4961,787,728,687
4962,144,151,174
4963,712,689,587
4964,511,489,522
4965,1125,1073,851
4966,340,334,330
4967,357,342,320
4968,285,315,257
4969,726,751,582
4970,120,112,130
4971,152,168,205
4972,316,297,311
4973,177,184,166
4974,57,63,62
4975,47,45,52
4976,202,221,172
4977,141,147,146
4978,81,89,98
4979,150,170,156
4980,37,37,48
4981,234,235,230
4982,28,28,31
4983,147,164,155
4984,48,48,56
4985,104,107,107
4986,92,105,103
4987,98,108,100
4988,88,98,92
4989,91,106,98
4990,64,72,71
4991,76,83,70
4992,85,84,75
4993,87,105,79
4994,56,54,52
4995,54,45,76
4996,32,27,72
4997,36,24,57
4998,12,10,28
4999,63,45,107
5000,139,107,215
5001,197,148,259
5002,45,30,69
5003,157,113,228
5004,27,20,55
5005,263,180,368
5006,112,92,151
5007,140,118,188
5008,189,147,285
5009,258,181,404
5010,92,77,132
5011,82,68,125
5012,61,45,87
5013,29,21,52
5014,19,11,39
5015,34,30,73
5016,27,16,38
5017,28,29,50
5018,31,39,50
5019,27,34,47
5020,27,27,48
5021,39,46,104
5022,87,97,147
5023,175,208,246
5024,22,24,49
5025,130,124,217
5026,18,20,42
5027,197,213,263
5028,49,54,76
5029,217,240,266
5030,158,188,279
5031,201,213,302
5032,73,79,118
5033,97,117,156
5034,33,33,75
5035,72,78,77
5036,15,16,45
5037,44,60,93
5038,33,35,53
5039,137,145,185
5040,61,66,108
5041,50,47,82
5042,65,63,101
5043,293,263,449
5044,369,333,342
5045,462,388,516
5046,80,76,102
5047,694,577,801
5048,97,95,113
5049,1187,961,1133
5050,205,204,204
5051,368,325,386
5052,956,787,1027
5053,884,792,1015
5054,191,180,212
5055,270,262,279
5056,203,186,209
5057,86,87,118
5058,118,118,147
5059,93,100,156
5060,48,41,79
5061,35,30,65
5062,79,82,114
5063,198,188,200
5064,18,14,51
5065,163,157,323
5066,102,92,179
5067,593,660,865
5068,383,379,498
5069,187,172,295
5070,96,94,144
5071,192,173,282
5072,70,68,109
5073,895,987,1073
5074,309,310,573
5075,192,188,314
5076,72,71,133
5077,104,107,182
5078,113,108,172
5079,319,337,395
5080,34,34,72
5081,135,140,212
5082,189,177,225
5083,125,131,224
5084,90,82,172
5085,82,80,141
5086,94,87,165
5087,167,151,341
5088,338,303,412
5089,372,347,472
5090,96,88,167
5091,264,230,446
5092,54,52,113
5093,523,501,746
5094,167,167,318
5095,416,357,478
5096,612,620,816
5097,736,742,1016
5098,185,172,305
5099,155,140,255
5100,99,98,196
5101,67,77,122
5102,88,82,166
5103,103,112,202
5104,56,51,113
5105,71,90,91
5106,101,115,113
5107,33,34,54
5108,28,29,57
5109,154,131,208
5110,181,178,213
5111,413,394,424
5112,55,49,72
5113,333,296,340
5114,87,97,94
5115,538,498,536
5116,104,103,123
5117,412,370,373
5118,359,333,374
5119,303,281,338
5120,103,97,144
5121,107,115,137
5122,132,132,161
5123,60,53,80
5124,83,79,79
5125,78,92,109
5126,41,40,49
5149,258,263,271
5150,150,151,166
5151,40,40,49
5152,63,59,103
5153,421,391,378
5154,539,479,432
5155,439,414,413
5156,50,53,64
5157,963,835,914
5158,154,162,162
5159,1100,941,878
5160,247,235,227
5161,387,375,356
5162,529,482,452
5163,801,726,676
5164,305,288,278
5165,281,284,272
5166,397,385,328
5167,85,85,100
5168,245,235,225
5169,121,116,143
5170,60,60,63
5171,210,199,204
5172,234,225,221
5173,148,149,153
5174,302,281,264
5175,318,347,319
5176,188,186,201
5177,471,474,417
5178,111,111,148
5179,796,770,672
5180,137,134,144
5181,395,405,397
5182,128,133,156
5183,437,428,370
5184,366,365,333
5185,297,298,350
5186,201,203,208
5187,233,244,237
5188,114,124,160
5189,201,214,207
5190,282,281,234
5191,162,164,178
5192,190,195,185
5193,97,100,150
5194,125,114,186
5195,61,65,136
5196,45,39,113
5197,233,200,368
5198,522,424,643
5199,518,505,719
5200,138,115,208
5201,651,540,590
5202,202,195,219
5203,640,599,864
5204,168,164,216
5205,423,346,507
5206,909,797,952
5207,233,235,426
5208,151,144,203
5209,382,324,445
5210,188,172,216
5211,85,91,139
5212,168,160,218
5213,246,223,362
5214,62,52,115
5215,18,11,35
5216,31,24,50
5217,57,47,64
5218,14,9,34
5219,35,32,74
5220,64,53,79
5221,191,178,199
5222,41,32,53
5223,27,16,47
5224,11,6,20
5225,42,36,74
5226,42,35,62
5227,108,95,109
5228,132,139,167
5229,36,29,68
5230,53,48,71
5231,179,165,197
5232,13,8,28
5233,35,30,51
5234,33,22,49
5235,100,104,136
5236,43,32,52
5237,59,61,111
5238,187,198,235
5239,192,194,246
5240,54,55,103
5241,559,581,733
5242,201,190,258
5243,428,445,541
5244,431,416,470
5245,339,314,405
5246,102,104,157
5247,373,374,483
5248,139,139,195
5249,1096,980,983
5250,596,557,817
5251,241,226,347
5252,154,150,196
5253,282,274,329
5254,90,96,159
5255,81,91,131
5256,361,364,388
5257,335,335,414
5258,80,75,110
5259,190,212,262
5260,458,441,501
5261,386,414,438
5262,144,159,191
5263,995,1085,898
5264,412,397,476
5265,498,526,701
5266,324,310,414
5267,549,545,786
5268,166,170,228
5269,733,795,955
5270,209,237,268
5271,1062,1174,989
5272,692,752,963
5273,766,849,921
5274,300,292,378
5275,597,595,654
5276,208,221,271
5277,151,162,215
5278,703,673,725
5279,444,455,527
5280,139,152,182
5281,42,38,46
5282,517,510,376
5283,44,46,40
5284,89,86,135
5285,282,264,285
5286,90,80,95
5287,334,303,322
5288,77,73,69
5289,492,444,479
5290,26,23,29
5291,504,415,415
5292,52,47,57
5293,602,553,456
5294,549,511,451
5295,305,265,296
5296,236,195,209
5297,176,173,160
5298,85,75,87
5299,163,162,134
5300,377,314,274
5301,132,133,122
5302,42,37,42
5303,37,25,66
5304,92,86,90
5305,56,40,76
5306,42,35,66
5307,247,231,265
5308,100,89,155
5309,238,207,275
5310,87,62,90
5311,179,153,211
5312,101,94,93
5313,298,261,325
5314,67,49,79
5315,455,397,367
5316,260,236,315
5317,144,126,165
5318,36,27,65
5319,115,95,129
5320,50,33,70
5321,20,13,43
5322,586,546,666
5323,220,241,236
5324,11,7,24
5325,337,387,719
5326,30,35,80
5327,42,38,71
5328,30,28,51
5329,160,160,343
5330,188,183,225
5331,266,222,278
5332,67,63,96
5333,273,247,293
5334,65,65,98
5335,506,435,474
5336,118,119,171
5337,177,158,218
5338,498,423,493
5339,230,224,268
5340,143,136,179
5341,142,133,214
5342,53,52,95
5343,39,38,74
5344,34,31,74
5345,67,70,110
5346,16,16,31
5347,117,122,105
5348,89,90,86
5349,74,72,70
5350,76,78,73
5351,186,194,196
5352,186,177,160
5353,161,165,148
5354,43,39,46
5355,502,468,405
5356,155,149,134
5357,377,366,307
5358,91,84,86
5359,130,133,120
5360,149,144,140
5361,340,316,282
5362,184,177,190
5363,248,249,214
5364,100,96,91
5365,105,102,86
5366,109,96,96
5367,222,252,196
5368,82,74,61
